Horizontal Bias 1,Horizontal Bias 25,Horizontal Bias 50,Horizontal Bias 100,Horizontal Bias 250,Horizontal Bias 500,Horizontal Bias 1000,Horizontal Bias 5000
0.08469557941349494,0.06307097222652062,0.03050419153195749,0.21055255388416438,0.07980261552299335,0.1514009798884943,0.014454635506347357,0.06709779885457491
0.08712958761707507,0.07505970519837848,-0.0023464758389630655,0.22547119926102974,0.10410796452908759,0.15700026531590475,0.039635346634927085,0.06467449753324331
0.10626225330418011,0.11247873915388304,-0.0004448341484715737,0.2529486592441923,0.17980379709858257,0.14452318060910258,-0.007099196809518397,0.08468572197869173
0.14765800999712647,0.16048811331447102,0.03549108887709324,0.23452718384997634,0.22347936342631805,0.14452318060910258,-0.07685323891040267,0.1337545507193558
0.15791018909667978,0.15111143464719232,0.07127389277593021,0.21656789786139566,0.1444055509797742,0.18278574031726297,-0.03200576133921781,0.05786552136891087
0.11154626732103838,0.15255868219066784,0.03781051028169911,0.21852823074880348,0.08187805803153678,0.20394445914135226,-0.09238094552242418,0.07748565469384472
0.06596309793955382,0.13418931480483365,0.04467537497586799,0.22297615108971455,0.08206157420238229,0.20416276091984142,-0.08032769600458135,0.11286435033840697
0.060826842938703184,0.14037132088327153,0.023178634246314656,0.2654116510655276,0.11103102658533452,0.2593196538810584,-0.041893058351875054,0.13330322796439023
0.10372087163004413,0.1544035875588117,0.04347319954097985,0.2504020572899197,0.05537570130186412,0.30891657642710474,-0.05744192529524483,0.1789321929002334
0.030196094161208085,0.15940757746144854,0.0061933993583147984,0.2402648751305662,0.09154616864951434,0.2714330747246428,-0.009747280087568599,0.18676373470099056
0.04355145695247748,0.1142298318892294,-0.001157692246965723,0.2705765531219094,0.13075197636516936,0.21927653796067095,-0.11108080661561733,0.22475145778412609
0.042410391184225196,0.15776201677454252,-0.021253440181790605,0.2472460581858284,0.15066712842828237,0.21941931353143634,-0.1252937169799941,0.2119904698301985
0.031189792024134525,0.1855715024027971,-0.021793234464465346,0.19748246054935642,0.1560290776914501,0.24728227654799062,-0.14072448610402633,0.1865755215632472
0.040244764075689284,0.1509381362955859,0.03888005496488043,0.20799636580525852,0.061819427098826235,0.21610443723627332,-0.12716366249157898,0.11441465029073096
0.11110176116929635,0.13525360393739302,0.05667034563896859,0.2123293269314967,0.11159117835091051,0.20176816629276456,-0.1557164887767225,0.08337485238284403
0.0951248175089693,0.1456473788825526,0.05525950926741477,0.2518452300814575,0.09544608675407991,0.20862366407398505,-0.2235637661914382,0.128439644974853
0.14178401904021515,0.08335670762747398,0.012128303577894777,0.22463337696352706,0.08096905456355535,0.2262340018701276,-0.18798314431989357,0.1222764079612624
0.15425517722722767,0.12875571805933364,0.03541027997896601,0.19921244324084056,0.11575388933242273,0.227283091933578,-0.2055446073118326,0.03587731572965026
0.16036030487526304,0.08786169111588686,0.16608250327805735,0.20473160443941876,0.03287150907485935,0.21056619353839312,-0.20542986029087038,0.03164093440974257
0.20112292062818451,0.07550280799421875,0.1505165175859918,0.2337395410800304,0.02721303615943647,0.2522349334846155,-0.1856290213155144,0.038831781739987054
0.22043509065954534,0.11762198666048922,0.1310983453943524,0.2392909780750915,0.058963613419692286,0.2585718926943142,-0.17170509057592329,0.07098901400080376
0.10454471638641864,0.2545005206006795,0.07535634457409819,0.24710017158572548,0.04356640721165673,0.25278948207831325,-0.15387031373375465,0.12285465452114612
0.06721434915781907,0.276774401855835,0.06273710800393484,0.18618025124015564,0.07082425784217655,0.31095003622683925,-0.12045515422401623,0.14607888076334552
0.00272910254903314,0.32035377959582667,0.13268270342250854,0.10777433718563047,0.022341793179181432,0.3366657328292807,-0.129810080272328,0.01995349518564526
-0.003787080265955265,0.33314175379145433,0.10424538257936533,0.08528407249459635,0.034584715463760754,0.34509673374353944,-0.1206096434564428,0.034129512045754457
0.059696033014174914,0.3075472377196699,0.07214204474486945,0.1339237423126873,0.038310407191222334,0.36744053578745217,-0.10790703911714265,0.07534055663140105
0.10881034553959548,0.29569693139077013,0.06923292441228651,0.05812202649543156,-0.002999966251392593,0.36790383791633935,-0.06503507106900912,0.039317837022649696
0.11732230235656788,0.33306232538030117,0.03517978575998032,0.07611901061430423,-0.0008887323902744698,0.2779922154837754,-0.12248197829322859,0.05093136517265569
0.1277510257456585,0.34934721274227354,0.08710762948066487,0.09545866786686617,0.08265580754254383,0.3829622992344121,-0.17374391771189288,0.08539060647906808
0.1349837942256619,0.33037723246820805,0.04818738577397652,0.07052729342523255,0.06697503563762315,0.3607261278834145,-0.1604676356987234,0.13544023606359232
0.11474142157575154,0.2921370944181873,0.12818170325080902,0.06085284577385485,0.06697503563762315,0.3680910034181204,-0.08776247595737299,0.13816518152670212
0.08731543490546123,0.3179123874906802,0.2038703922692026,0.06952548139199981,0.02416110406651883,0.37377060583773797,-0.1021844191055094,0.18409613364163419
0.03889777747009492,0.3693650500073835,0.2606210163335047,0.060365093937405016,0.005086349155622297,0.28709467542286593,-0.0848576189402228,0.09711044760891398
0.052327753781318063,0.3099767671400339,0.2356503800509935,0.09016107642494352,-0.06896283848556618,0.3332784341431496,-0.07484645823974685,0.08200128350467392
0.16832378583705582,0.341980428184632,0.15095933546790385,0.04734127929900723,-0.016809775268973162,0.32004686331329896,-0.059079080426905475,0.0735814613026984
0.1996392656733877,0.3303900693831419,0.15164864338114348,0.05758805571841839,-0.055310231762524205,0.26324908589386437,-0.04764965866724627,0.08193663871493706
0.1400724102912405,0.2863929188312418,0.1334923948465205,0.09863150776432254,-0.06898845567647405,0.2913944962351935,-0.060016243479981204,0.12661798772376182
0.15134776849157466,0.32107264683212017,0.16083544760422228,0.11751181588133947,-0.025145495205174402,0.2525709216484276,-0.07388945774735295,0.18638029193246713
0.08456358582092888,0.24578643305154682,0.1299028944959584,0.13593329127555542,-0.004677400940339889,0.3076357347125568,-0.06682292499096236,0.25188142108536943
0.17123033278462618,0.24799186088330052,0.14739312776715602,0.10699739421269364,0.01783263925687183,0.2973672742788818,-0.02282002684433678,0.2770179945747774
0.201685252142561,0.3089588399011414,0.177711229930134,0.08417298376546466,0.073893181923793,0.3074050176670444,-0.03810489860281702,0.3263891249453981
0.201902458236394,0.2561296626441545,0.12092466536439853,0.07766024444795634,0.08228186425937982,0.3423343368309033,-0.03815322674002408,0.3247196481140871
0.30598127153897897,0.2962191474056558,0.11666583040473741,0.06750731169991904,0.06708552988182023,0.3873934792800129,-0.024685182813444784,0.3569769043373831
0.19911145399766933,0.30343449648243775,0.12926289031199417,0.0734917607805951,0.043054015244580204,0.4209788457886229,0.003645931322337182,0.3278877366666358
0.21969547927907615,0.3415106200211168,0.15065252491347011,0.08317733999555964,0.0850868553765501,0.4318784156293047,0.10565319012609967,0.36262298500455703
0.15314598102669572,0.3605662179331784,0.1859137623157893,0.12872494399224757,0.07920248344876893,0.4206684641130459,0.13219257375138216,0.3188136900691782
0.06624269788498553,0.347272790212032,0.20890005941645337,0.057525456715649216,0.12137734302231251,0.3933248731002909,0.06974951920905341,0.3442253913105515
0.050306101486164136,0.347272790212032,0.19458005879916004,0.05997501214852892,0.11520224398271206,0.3933248731002909,0.04039688091818951,0.3824694973252555
0.09948629642867143,0.33880363558444904,0.21673943821636713,0.028029719821600175,0.17781213371151203,0.38440243453303513,0.16415098390481633,0.4141407718916101
0.1383377639944807,0.3142891395967836,0.25284590693344705,0.1059250008246695,0.24472121772018465,0.4270656890980859,0.12052906743523951,0.39894682138450865
0.09761908464336362,0.2784375253631651,0.23345941160095318,0.0751507189124809,0.24211191281344302,0.4101811845980891,0.07525697419864731,0.47116127547923453
0.1615054703749586,0.2727018194525445,0.28032777129342085,0.1243961943009711,0.16624906343069867,0.45155816576926905,0.07316608591427826,0.4715520807353237
0.2198628801350996,0.30237201254104107,0.2671841639519462,0.161377045099314,0.1878456111684341,0.45437099970418643,0.09704871418935584,0.4189891597083231
0.200612861392559,0.250314998640385,0.2862111398099103,0.17214264814577487,0.19317062922703415,0.39701947838428725,0.03715361207870716,0.32892325590449284
0.2033997391059677,0.3306183830844647,0.28513235246593027,0.17032977230525453,0.1555431175732501,0.39701947838428725,0.09551569719751248,0.34161843786767226
0.23449392379219774,0.30075871606443716,0.30188506146647176,0.1539954591478217,0.2218343860228665,0.43486716125275976,0.11038147854322576,0.3175742666938364
0.15272512277379505,0.33317774299939384,0.22542121544119942,0.23014639463118858,0.21569842026396813,0.41381719097129854,0.16837081704842607,0.281640879718051
0.17402470233539458,0.33281097400128473,0.19457980126372004,0.15881172027651205,0.2055946582143312,0.4140180194110145,0.16501716692971827,0.29217192504804934
0.1832330282944305,0.35185923653338425,0.12888997899457386,0.12053603872050803,0.24772857472176535,0.4229368582854646,0.193825019271003,0.3383866261917239
0.14610828626603523,0.3400223401959778,0.13862871028106635,0.07352455298982177,0.25592550686889814,0.3744402173525963,0.1618754686708964,0.43199796353270925
0.22681424719732918,0.22445319966122868,0.17138134923024542,0.07637087757455502,0.29142357552597864,0.41794046783611966,0.1813244569836273,0.35997730974663583
0.14429240214508107,0.2326920921271863,0.14826816510889915,0.09815903028069459,0.33886683712711135,0.39840114162031737,0.19767860672498233,0.37596107408918755
0.1768362573604117,0.24098152994569585,0.130912762987997,0.09908216257844597,0.3533438693176359,0.4091839262318501,0.21038129721069468,0.37158610634753014
0.09303819783029921,0.28210351587583626,0.17698545447339475,0.1440634932906335,0.34635669058679236,0.39093545150113995,0.22903525547419137,0.4170587969249402
0.12616321374218878,0.2790126966163416,0.07856545817239327,0.13888049007721734,0.32750638825538037,0.3572735241792207,0.19821191044703176,0.37048061282153844
0.1378785029264119,0.303229410166911,0.0827758962038118,0.09580953037009843,0.25672645236795943,0.3278480480775323,0.21554827286406522,0.3840560693614656
0.18542604922048767,0.3134576410791526,0.07670253127308001,0.10134329198986829,0.2615102971966642,0.3278480480775323,0.21169856199863193,0.3589112917317971
0.2119990816289371,0.3143551580164431,0.10796118975582458,-0.0021562391445006696,0.2819373567897568,0.3231333504255165,0.22365292731760902,0.3651545707845252
0.20472911131532698,0.3305645138878675,0.14143893700460958,-0.005613711500430324,0.25684329850154175,0.2997567315540874,0.12337049197758851,0.36612749557059354
0.20472911131532698,0.30014572472251966,0.19955381214083712,0.04182071231018221,0.26711325097173294,0.3538006029618958,0.15029204980256702,0.3821613315316184
0.14580395181939695,0.3157735225013175,0.15839290836194814,0.060283500723896245,0.2792267887508089,0.32448104014749124,0.1518670646556087,0.3936904725032195
0.16458910491324868,0.3509994211172705,0.22123514855092125,0.08417068859771475,0.28934308917236695,0.317087891339464,0.1279251102180417,0.4083360216821978
0.23177271108087444,0.26864556874313794,0.2286001216343739,0.17168534883246186,0.2871723550372231,0.3508005143350609,0.12818051551643408,0.4210939223003301
0.1800706722742654,0.23532354507330594,0.21322284901043262,0.16561798681682086,0.270373558322505,0.34568025129362423,0.16550736972041896,0.42558187943477166
0.19009303497359045,0.22137669545896624,0.23375434691008862,0.21684303251803907,0.27359067658706604,0.3029365561443199,0.19927474329201497,0.4608963699293688
0.1235929702266313,0.25962095966021576,0.2026698192770534,0.1700082697576127,0.2732011036722168,0.24466239655472372,0.21335745375143236,0.45960457717701636
0.14568622703157308,0.28419528484069784,0.13569057428888656,0.1697012623814673,0.2696726063395147,0.19615931076369045,0.22549753291157415,0.47921713509467484
0.23184660382283478,0.30991828072488015,0.13052738932341262,0.21330095750881828,0.27011885839470734,0.17831443362917904,0.23541031143882746,0.5114900852749306
0.24487555154719898,0.30468945115054696,0.2134012638403986,0.17410419743448047,0.32496400537797454,0.20690679358333933,0.23931307067073967,0.5051867746928496
0.16838617968865444,0.335102031327791,0.17931000994294177,0.16176838801871082,0.3207097357851384,0.19723205306038155,0.23931307067073967,0.46394074030152266
0.16838617968865444,0.4408858777515492,0.15228346824125474,0.17256428332228455,0.31066213994244823,0.1971687122073287,0.27839383612010826,0.46394074030152266
0.1502239928876207,0.4997712134744982,0.15228346824125474,0.18432630080058018,0.3044230745707984,0.16580866735643007,0.36354510866542267,0.46525826085216915
0.14891252102248712,0.5363660487220648,0.11071573159418527,0.28451611100291896,0.2890845137477938,0.13239090695263148,0.35655833758478156,0.41492619721525936
0.09936070807109978,0.5363660487220648,0.051316727522985744,0.339568807960639,0.276599401411038,0.1533189087312084,0.33982793200126266,0.39853758970184827
0.14288898453061902,0.4858206961701771,0.050822001942347324,0.2885169900453439,0.28010555764468065,0.17155383217136166,0.37410071766114983,0.436159091869487
0.13811217962451644,0.48347704227226107,0.044407538118052196,0.34140901608331176,0.25594568224917125,0.2048631889010606,0.416021344144997,0.3927889704509902
0.1621222030015764,0.49461948443481046,0.09249492750921698,0.293985542795037,0.2900867856050884,0.23518256422841097,0.39509765798105984,0.3804805610840215
0.1815252611088083,0.5207163594186921,0.06621575365501205,0.2533708280848134,0.35104974620426843,0.18590636941379438,0.39561697231792975,0.36851553797938913
0.19428689118106923,0.5207163594186921,0.09165730779746702,0.27881594713766444,0.3868080715676113,0.19280098103394644,0.3840110900299952,0.3816377797079858
0.17750257336863923,0.5207163594186921,0.07522010832622862,0.300152400332636,0.28729135558527463,0.23781873925964556,0.3765250559325499,0.43999741618256366
0.1653521571267733,0.5522566594110702,0.08264949070533224,0.2848540744540911,0.28421914100530205,0.20751488301607396,0.27311157577334116,0.39949903752410254
0.23782281592222096,0.5522566594110702,0.082227132583392,0.31000027659711515,0.32416921507967467,0.2918466188759508,0.2730049621619109,0.4088465528741188
0.24935532715070677,0.5747212605452422,0.05698865944306521,0.24836254253776527,0.3357874129832841,0.15085574274506397,0.2364088374724357,0.4043855855352001
0.2785201635532222,0.5665174403647288,0.06665267683684839,0.24836254253776527,0.2890468701357306,0.1440118267985895,0.27307976101217046,0.3365934802249172
0.27874995135865155,0.5463498446965258,0.12162207133648037,0.28795694042477255,0.27430003497850347,0.04576361121142178,0.25257213231318015,0.373882707877586
0.24423856411368375,0.5658603507815542,0.0825529149152544,0.250014030492203,0.24404876203701525,0.09126685810800265,0.2328266617162988,0.3937404021752192
0.2819159103235009,0.6202976954799374,0.1698965745324803,0.281308642762036,0.21640755068500714,0.09760381731770133,0.2203302889170809,0.3670781229314735
0.25614991385970304,0.5964585415638677,0.15285273602430888,0.3227856233062987,0.2403286942578683,0.11797080421767268,0.20213053844217216,0.33841067759935156
0.1537777426853004,0.5884460588589276,0.23424037351585786,0.356396977902877,0.21124736996403526,0.10247655097286508,0.23720935746303765,0.3550002375944392
0.21576826957304437,0.5679844749156777,0.2698832784405646,0.37571081451825267,0.22721582675511165,0.11008426449265551,0.26577826441177943,0.35075912439140916
0.22199080352200354,0.6002829551963341,0.2474672792647151,0.3947809043185891,0.28038214273074064,0.07277224866594992,0.25567194064136634,0.3437663088150431
0.27001875290397087,0.6415692243909616,0.26949660328461744,0.3795983696530264,0.23910049355834487,0.11033587878718727,0.25669464213074755,0.3042619034360214
0.27296985449262245,0.6613461379023535,0.33190682618291784,0.3228395884380182,0.2310638530977037,0.17348567071138865,0.26915531862930553,0.2659901454597178
0.32661148887023256,0.6613461379023535,0.3681114159027167,0.2566217897545569,0.2640924039160199,0.21453599108237884,0.289335000809755,0.2708330318648494
0.3243557569747068,0.6613461379023535,0.3422672194070219,0.2650599739870498,0.29445395753781434,0.20724848799122536,0.3268119923670707,0.2627998984712359
0.329521634215352,0.6613461379023535,0.28082415654689613,0.24711302452512485,0.35165526407915887,0.1566774683733048,0.33595583099018395,0.2600273565812817
0.2993673832536074,0.6597511512218271,0.21888894346053395,0.2582561787092578,0.323115906349401,0.14762156568555093,0.2956917732765754,0.2731368231272771
0.31449988404194473,0.6547278199853058,0.18140506074902915,0.33324860452775,0.34317262803002346,0.15484288275829194,0.28707107309887986,0.3287615650709986
0.3689578782407627,0.6547278199853058,0.16204972720480046,0.2540242336536119,0.34164921584160735,0.15249225886858828,0.30102033088363833,0.3110177531754856
0.3072752364848809,0.6547278199853058,0.1689436934037128,0.294937549688097,0.3270749827723945,0.16136400176216628,0.21358542686359772,0.3431197465719034
0.32366863479905017,0.6825183031852964,0.21212002502536675,0.354754412413067,0.3567866497804773,0.21601393798660745,0.21566198612808185,0.339777498568212
0.296077284405664,0.6569430678932476,0.2257838253410116,0.3507324465169396,0.39716681850804425,0.23684985986809645,0.20050116520307426,0.3447462461511905
0.3378972638486558,0.6569430678932476,0.26452745696581537,0.3654272293460526,0.4236988113895306,0.1829505012567153,0.2421328209738334,0.4130946352546945
0.4439522854084592,0.6559483707220373,0.27583712582252407,0.3779129419054872,0.4262357976573289,0.16702363918205004,0.3144679006796005,0.35440515361989394
0.3805871542693448,0.6937510703377041,0.3123164348127651,0.352143945993529,0.4422823883546206,0.2742748776159472,0.29595779339724465,0.295424690586386
0.401098203651437,0.7046885321113574,0.38989671078549815,0.35485511289809357,0.4422823883546206,0.26748165734315027,0.2932452151719769,0.295424690586386
0.3826871563139853,0.6804688840135777,0.35468171530222053,0.2561911015262888,0.4485658224650913,0.30581715674507143,0.27622544081953493,0.31008027360669915
0.36316640201372874,0.6804688840135777,0.3374719095103599,0.22221424146553972,0.42955085082595656,0.22824010209994058,0.2635095412172955,0.31786138892279964
0.35225848698160855,0.7169977508092441,0.3430243736012319,0.2373802509233031,0.44680646091415943,0.26719300238486365,0.2819476300991076,0.31932684431363795
0.218103054638706,0.7125396104011957,0.3397520862030911,0.20018304099267475,0.4629515525109902,0.32069946952524353,0.2970518528313432,0.3043501783706131
0.2701877820744897,0.7091438057250893,0.31572896489996827,0.28346033383796665,0.5081922781063792,0.3514298290956484,0.23256132779636077,0.34595202821234877
0.3490050279315656,0.6140270087680986,0.33587430271455765,0.38821273669992085,0.4824083985840864,0.2951607351302802,0.295457426320101,0.35785267859131803
0.3413612378095463,0.6298431378937676,0.3147687583186794,0.3955808276586216,0.498984097767508,0.29996774259173603,0.295457426320101,0.3908480653476751
0.33570372821621514,0.6194377670408446,0.23054076245708272,0.36545614845970115,0.4665205430857374,0.26574816285936337,0.26413152524422173,0.42322186849724386
0.37457847194847776,0.614251621789567,0.2335539271075095,0.35086634086554924,0.4642082393330844,0.2651155143696679,0.3323297274951792,0.43149181198093445
0.35551840845624405,0.6092199536609605,0.24894012444726146,0.34615355816630006,0.5173594237735083,0.3202967077364493,0.25464289303295795,0.37993639153513536
0.35058775006079856,0.6092199536609605,0.2586378789837119,0.3546470272519687,0.53697912620008,0.3810487477027357,0.2503279915420023,0.4552861662333337
0.3119590359798444,0.6281240267826961,0.34577396503613067,0.36649869972049454,0.5359709556087224,0.3851677711890398,0.23846563059118414,0.40469582408799265
0.31920958056460175,0.6330754082571666,0.36545714119574335,0.30288669105228094,0.5607399394129,0.3740780925720673,0.25534274648513244,0.40952132993605417
0.31733107974982167,0.6407713917041242,0.3815054621522686,0.32079278652825777,0.5723646059765688,0.39287068124836316,0.24134450010734074,0.39483178622199294
0.3578658048143287,0.614288414676546,0.34552132276928715,0.22351296213681837,0.5413721442767435,0.44378465670444156,0.2752275207813776,0.3848558038469708
0.35134323254078675,0.614288414676546,0.3348673391433467,0.25018361469932326,0.5301778858255671,0.41943521425541974,0.25612955038262075,0.3134171690454582
0.321633078529349,0.6293694974175378,0.3594941656131808,0.29726599737036663,0.5428955564651596,0.43663760132148655,0.30675723767256335,0.282565965585383
0.3258788737382652,0.6546421736934817,0.3808047082194642,0.3777050857761372,0.5428955564651596,0.4216472009966989,0.25041102315617664,0.30749540171208
0.33445246220753655,0.7000824456376284,0.37080100158004736,0.36312985249719704,0.5144287788110451,0.3676532047133109,0.2694983113998288,0.3224095491052501
0.38412837264283306,0.6786924776679154,0.3904676954714869,0.41301119223923877,0.5144287788110451,0.32487536757969293,0.3115222676940402,0.3036475521991982
0.4017613850780682,0.6796208616943786,0.3876788441894807,0.4503129757504718,0.5144287788110451,0.25434216641038754,0.3244278042648568,0.3355016538232241
0.4306204395454953,0.6850106467369015,0.367034545767014,0.42021953952254676,0.5144287788110451,0.25662967935939063,0.37954712157963444,0.31910518503811214
0.4306204395454953,0.671455208412731,0.35874087445057423,0.4268618984387305,0.5144287788110451,0.2329899763418553,0.33227755148489674,0.37486092583342384
0.45540621418495525,0.690258079562033,0.3981819120474598,0.4369706778971791,0.5017111081714526,0.2956963862586921,0.3610983505427176,0.3400778573058149
0.4814965032791235,0.690258079562033,0.28965055422892944,0.40726661687802385,0.5209384450457926,0.29269603006144707,0.3429042283000684,0.3175969071563353
0.4910608423749608,0.6735907495580482,0.2707935517615021,0.3318951441056363,0.49866186160913545,0.24284355993584217,0.38880981353602145,0.2972279519688273
0.4704802780502706,0.6735907495580482,0.27174128218146537,0.348278854813107,0.441993350385539,0.284227783346119,0.38892998778094817,0.33398185560510013
0.5418959060968422,0.6593748691528297,0.2711767467354659,0.338584754787871,0.47198661782845025,0.2602135531067206,0.4008181926554064,0.3307545605870746
0.4655116487197259,0.6593748691528297,0.2658566861780501,0.32368727995684554,0.4919612701655891,0.28036189038666987,0.4116995182648454,0.3230393084346073
0.49722042142264267,0.6593748691528297,0.3609149708757405,0.3321068733305643,0.4869345228772126,0.3010546085847376,0.4248695817518542,0.36514316479394804
0.5502879077316618,0.6857688270251799,0.3903223882531119,0.3321068733305643,0.45454024270030613,0.23674433009840026,0.3644268914577601,0.35428834941563847
0.5541214408758984,0.6857688270251799,0.3733621343028123,0.29351511947509906,0.4323199679520944,0.21879104928978918,0.3627829802689733,0.35729850181606077
0.5513597837752806,0.648365266136783,0.3733621343028123,0.2898521751942493,0.3900132213862477,0.2466581507286845,0.46083168865179774,0.3459427662049629
0.5096953314445002,0.5851835754469236,0.3357671679714313,0.2898521751942493,0.3900132213862477,0.2466581507286845,0.44486864362152984,0.3554733718050695
0.5003132634862375,0.5851835754469236,0.3234247819994909,0.2739611222442937,0.3692024876123688,0.22036261517379457,0.4136750277878969,0.3787199812317851
0.4700989693625841,0.5607589378637948,0.27473913778072423,0.2979764665473471,0.44972508043809845,0.2299440974988589,0.3923566623318632,0.4142891769294947
0.41849116176234447,0.5716865612899356,0.29882699980430216,0.2368224104016909,0.47028729798124075,0.2250969703319302,0.4990116636475954,0.3985530263808248
0.42636532637618846,0.5769153908642688,0.3176109194368084,0.24295727903877556,0.456966417667043,0.21886450628634246,0.4990116636475954,0.3765488123337367
0.4249866092735039,0.5568855054933245,0.317992844494636,0.24477918319864303,0.4867781066874965,0.24335051667261812,0.4844232856312167,0.3292487697257996
0.45324353036867,0.5851638695177794,0.28205325874281056,0.2963719147733946,0.48496847766368095,0.2572467641129083,0.4912708916389047,0.38852458788372507
0.45324353036867,0.6123325597103482,0.2844256752180013,0.3599985838256107,0.5216896360053668,0.24546674491917284,0.47955118914658,0.41021415095767505
0.4418479310381925,0.6461747066775604,0.3066355315814889,0.390006553744449,0.5216896360053668,0.23955397399942974,0.4754161613641597,0.4481101687331129
0.3957582817011052,0.6388116609504382,0.2894074407733735,0.3914168769475663,0.49975990953012744,0.16509501941495508,0.4927778508263605,0.42205050254143617
0.3622391821285322,0.6689297192985973,0.28685783991532016,0.40329437005327845,0.4544717375955368,0.15639191723177373,0.4926740308726168,0.3409370514230714
0.41519288480186317,0.6950738671702631,0.35955079479497765,0.35498579401185326,0.4843339505555727,0.19370393305847933,0.4638425496596914,0.33912169797543207
0.49427770205423266,0.7156823918956327,0.3507293850119875,0.35646893141183617,0.46770798389926727,0.12267929423617704,0.43240186591605867,0.34925742139141863
0.4189801614214593,0.7295318184948497,0.38904767366923215,0.27847511472680486,0.4937842354577206,0.18951171122701838,0.4198773110222908,0.3402291367597851
0.40884567851493064,0.7672647956464294,0.3475123578725796,0.251237928694835,0.4163723272167218,0.19696087144086824,0.41804289650714577,0.3157630296939241
0.415907450096419,0.6966755963929312,0.2497578280849689,0.251237928694835,0.4193729875878444,0.17765283209645127,0.4383045326410052,0.31253573467589857
0.38964996129584817,0.7267936547410906,0.2360090124590069,0.26090078574907566,0.46640102960428953,0.15626132701567913,0.367617266457476,0.33835409482010304
0.38964996129584817,0.680856643987382,0.22575189094642584,0.26729577015739237,0.45405754387764263,0.17929682037142453,0.34441566077520464,0.3587922577850226
0.4156930748876951,0.680856643987382,0.24330939819761535,0.2645501677649757,0.3355235087506444,0.1606693513197999,0.3782473891291331,0.3724423984479981
0.46368649988386884,0.680856643987382,0.31689002741665073,0.31425164450984455,0.37855246553914784,0.16733746023896315,0.3913006380812882,0.3837883574957442
0.4365298190313406,0.7149747569599062,0.39985441956149714,0.3589273142783467,0.3727345469825485,0.16454614832628708,0.3557295912766592,0.46842586737815206
0.4722864714924183,0.7149747569599062,0.467102331243898,0.2810370096588358,0.4230517459095011,0.17682717527468303,0.3732685700550311,0.4726825188483427
0.3579176836680854,0.7149747569599062,0.4563139848280835,0.2843552484332481,0.4732787255512216,0.2311036188828464,0.3869901428725201,0.4726825188483427
0.3364059021024924,0.6880576315679693,0.46120970493137753,0.24315013050896056,0.4732787255512216,0.23300575407703034,0.37214539313363115,0.4707158859467335
0.40256497387038914,0.7176432029860076,0.5050463574217231,0.22904021380171483,0.509244589466159,0.21861670542298425,0.39156135865504427,0.42028940129008424
