Horizontal Bias 1,Horizontal Bias 10,Horizontal Bias 25,Horizontal Bias 50,Horizontal Bias 75,Horizontal Bias 100
0.28933573053525186,0.004964883436557244,0.08588690950518546,0.14353795225728713,0.041417189592838105,0.11178197166650566
0.2705772950389904,0.032208574064720996,0.02403770855694808,0.13683772267718539,0.05638859865129577,0.17102563571235438
0.2705772950389904,0.032208574064720996,0.04919099681623659,0.1432875623361139,0.01352086621571921,0.14611725952916052
0.28122430480923954,0.09243167981416937,0.04116420440847689,0.14906490557915397,0.028486144718700004,0.1576741095705017
0.28444503730159637,0.08592637112959978,0.006586120493003833,0.09013539873971736,0.06702211066277666,0.16265986958037937
0.2590152217975175,0.0614377534824542,-0.007203781271877382,0.07407645552358269,0.026495550723995266,0.12241374789185121
0.2590152217975175,0.06376514110215974,0.05502307819845803,0.09994883184593331,0.003336310544988985,0.1269665933640483
0.2493259182374554,0.09809219343569812,0.0675599271219998,0.19351822938730595,-0.0028884662025672374,0.10918358462456179
0.27677371378147325,0.1423371423059978,0.07521890523130775,0.17200142063641352,0.011222263596688773,0.10954928525001889
0.291195259976353,0.11464128875275656,0.05927020722430578,0.15189051097935571,0.011083191863586306,0.10530980588014993
0.3088123717438827,0.11376235290016011,0.058906087894589766,0.15189051097935571,-0.0027046985767670458,0.06471065990509824
0.348242927341152,0.11376235290016011,0.09016597412771163,0.1272638907820994,0.07101256356894832,0.06471065990509824
0.36082314958869777,0.09869367585254225,0.097256752881848,0.07913231110705103,0.062416349960916336,0.08737779818191285
0.36487862575995694,0.1779407922129352,0.07181583073261372,0.06992866328985645,0.05624991410011029,0.09099840107862658
0.332165284104066,0.15946700879890832,0.08351764532800075,0.02918470725941544,-0.014857656715946903,0.11330545448751823
0.332165284104066,0.18179358522106143,0.0995745749274337,0.037146439387217,-0.000644898294542926,0.12277172342584662
0.332165284104066,0.14729936161561055,0.1359382738132831,0.034284568458707,0.007698184979365712,0.11766673384359176
0.332165284104066,0.14024220558105077,0.1415796606069014,0.03270104400923952,0.016917650538477363,0.13256558477341354
0.3797918484629276,0.1540788059260308,0.11433811101236876,0.032920314721587615,0.0811050810844766,0.11150989239021086
0.36780506225802634,0.15068673438039656,0.055710769788232806,0.0165983275482746,0.07145695693817099,0.10911510736113554
0.41251289581968703,0.1197275514163695,0.056018856488051195,0.07987421832478563,0.0772193436840264,0.1175346957056811
0.41636339571700015,0.13189168036021806,0.06536515396067365,0.07253002090318346,0.06499578348681008,0.06366968882455867
0.4324528249899896,0.13461692343635234,0.10469318881991063,0.08571674343764575,0.0613699994971347,0.061427032311178825
0.4068825826284402,0.12666198055675887,0.10988857698737955,0.08822373367783101,0.051614759663975114,0.08044904907600636
0.4295085279037503,0.2005034899528594,0.11722973247691874,0.08384435287809835,0.05537332310078588,0.058275575993766586
0.4004210907606383,0.18106302924232318,0.11722973247691874,0.07977315866293347,0.05975700835881526,0.045046376896480556
0.4309485766435492,0.21397162185971352,0.10735438369519838,0.05099264223985443,-0.008353365537659573,0.03279201175189716
0.4292692980126987,0.15251029383266407,0.16339183988562847,0.08052784293318305,0.007991025835130953,0.07115667984291274
0.43077796825204495,0.18782015170663513,0.16852384997438125,0.08052784293318305,0.00010055490942184368,0.003453149874187453
0.41031329611083,0.1904543616164247,0.13639519857781868,0.05807796632076849,-0.030580799603119196,0.0030864369713450336
0.37996518547265745,0.2187600622465888,0.1422959424622151,0.08445426987234979,-0.024943820969748277,0.0038291121623092762
0.3955639422298154,0.20119393739885236,0.13988941530424195,0.06936294106760657,-0.019646181554498703,-0.00246471871423935
0.39208273001280153,0.20108585778179847,0.16730362031213197,0.03281559247459397,0.05788909629380073,-0.03831367637135808
0.38206158555281633,0.21894709521518796,0.1344127842978098,0.06536192854084122,-0.022447281778392364,-0.037079607632137454
0.4140666314522298,0.21894709521518796,0.18945997066578385,0.07065042460469481,-0.0035050782623732195,-0.02793371410952498
0.4233708906819803,0.19799616810241205,0.13773885115350826,0.07038884547318087,0.0010266578128990695,0.0014986270236671177
0.4233708906819803,0.21173606674423892,0.12229703854356777,0.09035385855712659,-0.007792370891888938,-0.017549821744237342
0.4397288569292096,0.236783954266198,0.13076286518084518,0.06564699583624567,0.004564915604754353,0.00335571920785387
0.45614889249733626,0.1681605408911285,0.12407670759700849,0.12712276974890852,0.00884919331340275,0.0007376852691428552
0.45614889249733626,0.1628620878390565,0.06600441908487652,0.10580169329670917,0.011850807482018513,0.015280059451225935
0.4579531108929097,0.1579323939367399,0.09087127700912591,0.13023631153529314,0.015426188894694194,-0.009238724573149937
0.44662984325577315,0.17616718950297386,0.13131665725886374,0.14985674827994427,0.06521054372519029,-0.009238724573149937
0.42991285849489774,0.199557376546638,0.10117331162609974,0.0963467008445199,0.058054642199009424,0.009091390195184046
0.4136771726852748,0.19597867211529268,0.10000193642247376,0.09474019067568079,0.08539964686614714,0.019131918102272934
0.45952476386588537,0.14432608013022266,0.08612256432506377,0.12220483577539656,0.1111373186854651,-0.016816174747646063
0.533885139542526,0.1548475662994762,0.10905737882803215,0.05493821262297934,0.1253588821837153,-0.047194070453742645
0.6470591831994613,0.13981632211226427,0.1538019041392071,0.0781779994380187,0.13924037220021734,-0.027714205930979324
0.647334111716882,0.09534760599460186,0.1538019041392071,0.08844134730644612,0.12948709452265203,-0.019456601705686184
0.5959143449794023,0.08208936786194608,0.1709909907593415,0.09393387422613353,0.1275601678837936,-0.0028791917190123476
0.5956394164619818,0.11484959607111002,0.22489030477905478,0.10631649359025928,0.14626198472831428,0.009235429845341871
0.5630131338086949,0.11484959607111002,0.21139891648982942,0.1385900121436941,0.14607660554027538,0.009235429845341871
0.5743324547018801,0.08507462217639389,0.22169958237477236,0.18685929138819984,0.12266277980361029,0.014275109024517065
0.5380977352574463,0.057742236599056605,0.18003097098016876,0.21302186332504922,0.1354248224755264,0.01744985041140914
0.5443008115917471,0.08919075907193043,0.18003097098016876,0.30452240618145204,0.20964343312573616,0.02310183203841619
0.572671330544789,0.10567237240539487,0.18554347840219462,0.2725382682988392,0.12861643793764316,0.014479972240845337
0.658237219145922,0.06696366061753196,0.1621708865240011,0.2725382682988392,0.14698075631619714,0.05777846073367065
0.6843339495104668,0.054757094494468986,0.13747594671174784,0.27089680920156173,0.15171238410969828,0.05705655714918633
0.6467546577855223,0.011937587435511867,0.14709685616771248,0.1384295224084777,0.1715519113054721,0.03756593110641947
0.6015275841081225,0.00440000527595242,0.13893681238538275,0.15710274858110748,0.24994863375785414,0.05671795800454461
0.5652572464605188,0.018573913197214045,0.13589922830662804,0.1504620015228777,0.30917827300837486,0.07397367979893643
0.5770055776051792,0.02203613973978403,0.09767631393841242,0.16274870877537184,0.32941782072741055,0.06692396645685506
0.5818427740556208,0.036722188132879655,0.0728155186064954,0.17938891452946748,0.2477586894091997,0.027068069471375737
0.6305566707361043,0.03889585465175168,0.08055978160964032,0.2877347101915414,0.21982605185782786,0.027068069471375737
0.6305566707361043,0.03295494873166544,0.15523492823267243,0.2686114979889951,0.22116478570843404,0.01591301219112092
0.6305566707361043,0.02216477077746305,0.05910033192958341,0.24190397811062592,0.21242111919147477,0.01559735699065304
0.6305566707361043,0.0323749412401505,0.05555415061022297,0.23312812498299976,0.22510025876610032,0.0065522558047137166
0.6305566707361043,0.035282161178570984,0.01803208115553448,0.25344552185361424,0.18773661905333633,0.011327132370758258
0.6305566707361043,0.09338229514011204,0.03177014114503598,0.19436385675298387,0.2022552510257041,-0.021947217982645515
0.6813119116584367,0.054532463252564306,0.04733508001827934,0.24199964695806694,0.19004890784297715,-0.0018468466716209633
0.725190883562683,0.09813376519870393,0.04229305575737903,0.20892200411059464,0.17907742874205446,0.006547610489962807
0.6483204895679505,0.03532996049488263,0.09133724281980649,0.2058470913112001,0.14955051703198463,0.0058450937578871645
0.6483204895679505,0.09988704093085253,0.05457988758920275,0.17988729024580918,0.16165852595717575,0.00940667541708056
0.6195595300392758,0.14060508369914074,0.043137885698871316,0.21452275515022945,0.16754902622067644,0.08605385707552543
0.6036676856547817,0.1625435016690737,-0.010562828094278382,0.2015239809797564,0.18080054235500798,0.07944858909016714
0.6118202922738825,0.1645470559744862,-0.01801511994308241,0.22913609393306414,0.25166335693646946,0.09457768092967922
0.6118202922738825,0.14394928304351473,0.027042877300636318,0.22913609393306414,0.24184631320107525,0.10492675664816498
0.6395373581776332,0.16271699426016245,0.03712249337323125,0.2215113574342178,0.3112306970098728,0.12310111834191317
0.6495371445544469,0.14959971843783462,0.02004664943263315,0.207526043973406,0.28454862081940435,0.14103528224100348
0.6662774580502541,0.12273034484632961,0.013628228862475302,0.19376232415425818,0.2952335915901018,0.13582356102008378
0.6157230654242652,0.04272223200422871,0.0107050631472657,0.1793634855420068,0.3063448722981434,0.15594925913472646
0.5390320173575356,0.07686609626460118,0.03281931203873038,0.16062981493566342,0.21196576495498892,0.16572039288909016
0.5479529933205362,0.05603009638158268,0.02765192196829136,0.12233983555215834,0.18015895683609348,0.1906721337052633
0.5433754335054813,0.08456133215966696,0.07936536436271721,0.08426176246666593,0.1955412416517513,0.20905363972964655
0.5315696347885812,0.0992473805527626,0.10882129298268817,0.10663194394482146,0.15361891769019165,0.17080499284537803
0.5047802388277718,0.10365916634576824,0.10184311684790959,0.1383721297919892,0.16998263657134605,0.20473844290359774
0.5047802388277718,0.10920530400242466,0.09750002401496768,0.1138692927000001,0.19643879062808123,0.14686518752365693
0.5103414065369708,0.11918577038562574,0.0954585357442141,0.14268203384814554,0.21400822781817427,0.14686518752365693
0.5063126196182506,0.06367639959556544,0.09638657671957715,0.14268203384814554,0.18708669809674922,0.12509687538115918
0.5567499343949146,0.078077592735535,0.09998082347309414,0.15522092043603145,0.22287526791695558,0.15867010342633064
0.558344174101813,0.07067389590128433,0.09833008309287693,0.23511147502581622,0.2862796619913189,0.19660814094073495
0.558667986592867,0.06441868213758192,0.12175932051703306,0.2753025881940592,0.17548107875018923,0.1546409725182125
0.5170743828594629,0.08646336364903442,0.13627941267543844,0.3482421017134105,0.22847139266371172,0.12343892101654906
0.4954210766542487,0.0842846942255513,0.11998714551330704,0.321303756841297,0.2036112090036724,0.15089642323066033
0.5161970019840629,0.11515455792212677,0.11532165993660641,0.27189298602022327,0.12935882481552483,0.12718687421138247
0.5167108410182456,0.0643973437563656,0.1425982436190457,0.24461199034229444,0.103109246040365,0.11965904899459819
0.5176085667894152,0.06461156960774071,0.15819163518308343,0.2564242682315306,0.12049131068176876,0.17240352195589234
0.5176085667894152,0.043566165599459014,0.14447960904682858,0.2234313334539507,0.11182565223831076,0.1256131586170986
0.5167108410182456,0.08244177593541666,0.1447214055738057,0.21883080744305336,0.08185329211180598,0.1363338678146517
0.5242438823955733,0.06186933643299693,0.21896384608048688,0.2523516704984473,0.04070535970698791,0.14213649779574763
0.4878982622577283,0.10021244614606341,0.21507252386856657,0.21252348992569953,0.02783993892296897,0.14295496975824157
0.48157842816863855,0.07795091119108515,0.16690256631406583,0.23191308475502395,0.023145671880663785,0.11667043054445686
0.47738224646638583,0.08800751766641432,0.12855851263620446,0.23259294813959436,0.05850038336252491,0.15051417137896025
0.47738224646638583,0.1066954679942715,0.16014862708984817,0.2522426305368174,0.08153034347749318,0.23933606315377315
0.4889344028890501,0.12660543927143755,0.1592140354000933,0.24825146348840896,0.08415007114318024,0.21690826493211082
0.485592343146555,0.15791618223287107,0.14967404523622596,0.2522426305368174,0.11586738127617954,0.23750143847034091
0.4702925661721045,0.145123337286815,0.20031103216819432,0.15344487323252173,0.1081163728819461,0.2131748434711028
0.511474794597099,0.07521467272035823,0.20134591609516075,0.2056752025296255,0.11071197585869674,0.2488295322394226
0.49203005937355104,0.13267316397365642,0.14884180605489675,0.2056752025296255,0.17437051227082262,0.2796680781974144
0.5455378304567862,0.12378013310210545,0.15047947412900733,0.23845103626851794,0.20639284546221218,0.3143484349622944
0.5167753279619423,0.1383790162737227,0.10293345995566472,0.23414785148923054,0.20639284546221218,0.25566346780839394
0.5167753279619423,0.14690901689729732,0.10719133013959739,0.24082708597857683,0.1719924234746416,0.21496665150602778
0.4741371138832448,0.08103444468175545,0.13918977890400094,0.2389435452376654,0.15583898063382143,0.17698811709103424
0.5444694023294282,0.07274506165156175,0.136943015861917,0.2398645148122278,0.11859930211372229,0.23252768660915893
0.5424359073780914,0.08407804542429495,0.21515385115859487,0.22383047003693793,0.11220905746696017,0.221452645785939
0.5425403381338157,0.08281942278882093,0.20884729815433492,0.21968607567201454,0.0898494248793285,0.21216671644234536
0.4985517753465008,0.08077829147866077,0.17287656337934937,0.2215932010747358,0.09819250815323714,0.17158941417967002
0.4796621539497431,0.07214351737219012,0.14496023254537593,0.22516464979255257,0.08883007618858814,0.16743105124530097
0.48048693950200533,0.0676103238630968,0.15569631608230805,0.2128975769286699,0.10406306773635264,0.14118439128999558
0.48093023797165296,0.07208166467333496,0.1558485483892464,0.24714199676549792,0.10406306773635264,0.1285853284240137
0.48093023797165296,0.03537878206425685,0.11884466017967593,0.3009842034646313,0.09821816076918827,0.14874561543367365
0.34538716233837397,0.07090867448837299,0.11884466017967593,0.30561557626213154,0.08456068139656288,0.18246099421781325
0.4137483485995131,0.07749519490328714,0.12953247902659937,0.3500914366222427,0.07510471388691378,0.21676114893424564
0.37494877756145073,0.054161630665578775,0.1352970469322042,0.35279684860961263,0.0689287314511736,0.21676114893424564
0.3750246669208049,0.07485382236101965,0.12831323705233008,0.3321826958152193,0.08926446115416117,0.21972539081234108
0.36832356137021843,0.06216893988560765,0.13285492931493786,0.46222135689515936,0.09352685972949751,0.2883767840686213
0.33249378635442683,0.02928067219683181,0.12478616860898728,0.46222135689515936,0.11384117800214164,0.3225989751003127
0.33217457493980085,0.007836566699709727,0.10667040580251518,0.41594591311405593,0.06549002891302518,0.2802306757135204
0.33217457493980085,0.11039784390037051,0.13319876761496838,0.4438940801946644,0.0627013005326295,0.22587178124357402
0.3396904332847897,0.043978591585769326,0.13385004349548557,0.43332567020541335,0.0551184305671272,0.23604467170510907
0.3008057921807038,0.026850538999458717,0.14738167448135175,0.4111097622445041,0.09108011356292268,0.24764729732698984
0.3008057921807038,0.02544245074404156,0.11657750792904654,0.42532801855316016,0.11734086347109055,0.29018436860772084
0.2992389818307051,0.060691688168157856,0.10831870800331503,0.42532801855316016,0.11734086347109055,0.28998729917198596
0.2992389818307051,0.07918863244995009,0.11940738360330345,0.39608531087817433,0.1293925278634315,0.3442434025560371
0.30129217719813045,0.048318059861782586,0.14206163482991394,0.31758376512389414,0.13939827389272505,0.2896537204663187
0.3345899482080283,0.055046733691826055,0.14864659415518047,0.28046463441821623,0.14454498573574073,0.355935044102297
0.34522354706363956,0.034185368920442466,0.09439576894546597,0.32347160656268975,0.09166939656456795,0.2699376436110501
0.24439653490708926,0.056813929872189126,0.09439576894546597,0.26411363966326185,0.08671574534785216,0.30340895725823214
0.24660524973220016,0.07148497284837946,0.08560448289353101,0.2685175330492622,0.05012682770047943,0.29730856359844515
0.2940113448046305,0.08608098524302651,0.08380344962552445,0.2922251437238181,0.04818990133604321,0.30936131663421923
0.3402646312541986,0.11782580380511945,0.08380344962552445,0.32487189894757806,0.05276679527362576,0.27185016721261407
0.3479589843910292,0.11961178639204631,0.11780134076586164,0.3081670948766121,0.04532374826138907,0.29469060781319034
0.3484622388627715,0.12197926659821014,0.15510236461158078,0.29820548424545434,0.038339008533467854,0.2870621325517849
0.29224437122898406,0.10963890649012283,0.15655884193044484,0.3024030118714665,0.05296538114475044,0.32106900068876293
0.4345830004300943,0.11555346398486477,0.13283434584191733,0.30081948742199904,0.05929543317100627,0.32106900068876293
0.45601773871295836,0.0923326556827644,0.1266846613481662,0.30911725855067385,0.08294782326543362,0.32612646912245496
0.4510586454451563,0.07998585888867892,0.14498668542702484,0.3474899047340986,0.12908828738847514,0.322082230074727
0.4137194901473599,0.12168206964256285,0.1533831320181852,0.3891016977806514,0.17076765351997522,0.34056832735602366
0.3977012789744543,0.14944787988575925,0.15564915029709794,0.35805259638703507,0.08496289173254234,0.28804539727336215
0.49399364453820854,0.10170100285568921,0.1378594535419314,0.33708312347444064,0.09612964525016769,0.2804870106992093
0.40551047243021443,0.07881422424531016,0.12746243452262604,0.3306884125859813,0.12119853255725829,0.36041352714834396
0.44899308258368437,0.07462784801754904,0.1028660885294795,0.37522170712362535,0.10968557179736106,0.36071985520166794
0.4162825767255049,0.09637699613926774,0.13978314042012302,0.3583784349753357,0.10380835501176144,0.3304489118442406
0.4247358571531074,0.12102392230685502,0.12755026034905895,0.35668112246833356,0.1191059857876436,0.3304489118442406
0.44229621651509293,0.14111010196418455,0.041596186415030476,0.4139063339180715,0.1120363953831087,0.36301185144974285
0.4037284428943037,0.17877376652023114,0.030654306508816547,0.4200065180964242,0.11480317197461375,0.35369630275692754
0.4288111535654056,0.16655681001322464,0.01888832515226275,0.4200065180964242,0.11380070191766736,0.36094952753740767
0.38596433937316443,0.16055515217004035,0.0396444383002035,0.4200065180964242,0.11153422142521563,0.215219206804124
0.4489594399719627,0.17598060230514945,0.07307195688680597,0.42144819161222824,0.11389488760632366,0.19211475207057863
0.47426885763495946,0.15784684540619018,0.07225470308929778,0.42144819161222824,0.1274337195811057,0.1593445341413849
0.3890818289054429,0.14709758786281854,0.0680663371170329,0.4310721512432973,0.10250121722852223,0.17311042328853252
0.3771544198782395,0.15096951372288603,0.07322391038965273,0.45172690889059974,0.09896153874113586,0.13030710114091648
0.362312302090386,0.14895392090137619,0.07092639669314925,0.4792665451513575,0.10911729481302306,0.13352870853317833
0.3564990198456372,0.13454890182938298,0.06607139684018813,0.4792665451513575,0.10070943434441944,0.2244909309292217
0.3587713882039105,0.1464840820534056,0.05182118506634477,0.4612729600914071,0.07564114351845339,0.2279561362826917
0.41326965464823945,0.12901105176036826,0.053218205083260334,0.44761117728639144,0.10672726264552101,0.2279561362826917
0.4169050730604142,0.1276812807497463,0.04644175386214728,0.3799778245995046,0.07585555058907915,0.2599431728320517
0.40304867578241,0.10639715049317121,-0.007434647211692982,0.3383493894998215,0.04191606724356738,0.2367010425689225
0.40304867578241,0.10130103329964002,-0.009961769131424526,0.36022069850334393,0.04191606724356738,0.20644473766435945
0.3836631943038158,0.08493379498401381,0.010647098260241801,0.36022069850334393,0.0411180337115779,0.2227495003950455
0.3836631943038158,0.08493379498401381,-0.0037496192973684667,0.37691074507286265,0.03273219000077806,0.23567589801324257
0.4275103560870292,0.17138406444500381,0.01840359652253595,0.3987291731309292,0.024931995281638565,0.23475426843503672
0.4242343896703581,0.1253647152613199,0.0436915572070799,0.4353706597011632,0.021658190125874863,0.23469692259461497
0.43161653210964446,0.1344850018855763,0.06389210459366779,0.43861693930084644,0.04170861350234825,0.2222760558672783
0.426054341939017,0.12737047219069575,0.032282263017498564,0.47014651371950256,0.06978043994774862,0.23343391796075744
0.41813640063730034,0.14002151838145535,0.027069000906216324,0.495492306342616,0.09395944970990863,0.17342199752656692
0.39493550115127696,0.14175574058599424,0.07294937145070425,0.502560506663131,0.1155562384289,0.12694611038468487
0.3993198157563597,0.22263930739846757,0.042299406179405565,0.502560506663131,0.0748873490245852,0.12560510858096796
0.3993198157563597,0.18888183963613947,0.0389835611228365,0.502560506663131,0.11158815423075437,0.10292335020886666
0.3993198157563597,0.21929145507663528,0.03977941941471939,0.502560506663131,0.09418072230680848,0.12051111465962878
0.40014460130862195,0.18618123851496465,0.03602747706253707,0.529881589778559,0.09567515136944084,0.10227283333158302
