Density 0.1,Density 0.2,Density 0.3
0.3046776184094642,-0.0005738943688009036,-0.01085052918323481
0.30485291827693195,0.0007072078046874051,-0.01136806945582755
0.30518136222258424,0.002192521299308396,-0.012633532311116542
0.30548593624623793,0.001906436631657348,-0.012088268311878824
0.3060615289035999,0.002395366062150285,-0.01335006787839415
0.3074575885378565,0.0035365053313082514,-0.012758988177783483
0.321000901907475,0.0028249323168500796,-0.012743082898986553
0.31994242950400403,0.000589364655860346,-0.012516104982946103
0.31827280590147444,0.0015326056425216707,-0.012332896195631736
0.31906226282298833,-0.0003518162851548853,-0.01119474639980539
0.31994242950400403,0.001102061894280406,-0.00933126393114368
0.31918338802629925,0.0021287851177603056,-0.011908576376863395
0.31918338802629925,0.004593929273730027,-0.010631013610449816
0.31971112130054086,0.0032162960507155017,-0.009977113638548226
0.3231675745231891,0.0014694619936111333,-0.010171408673021453
0.33057935003447164,0.0036369493962056603,-0.01021904592630779
0.33708676575300855,0.005689867104640781,-0.009953803111376947
0.33385647763593596,0.0054013324499593025,-0.011165159471845192
0.3300512935704986,0.00279323203319335,-0.01049662211776285
0.3186553315623261,0.005792622836697822,-0.010933322086547714
0.31222874502417014,0.00650022135950175,-0.011801616652753593
0.3236474484143106,0.0061204557802807145,-0.01136800043640847
0.3177836545174473,0.004133206956096755,-0.012299618086370983
0.30450174160536964,0.0036835874845725937,-0.012075646278923045
0.30450174160536964,0.000696789674593294,-0.011587754901201546
0.29657278736637427,-0.002051989744543261,-0.011294243814031138
0.29657278736637427,-0.001097118753564294,-0.011983679300680613
0.2964502502019268,0.000964883054354469,-0.011285313952780563
0.2964502502019268,0.0024721778850551874,-0.010494078184203542
0.3034381261040112,0.0004718242699354072,-0.011352761891338001
0.3034529722799995,0.001094046036354591,-0.012388831641071628
0.30340511289687927,0.0005479610136258715,-0.011149868647995852
0.30446872839823774,0.0022418025119569644,-0.011712984546235676
0.3169535693643853,0.001414945662568499,-0.010319910794397064
0.30340511289687927,0.0026121992705349516,-0.01191318796085023
0.30446872839823774,0.0007784973316071192,-0.010118550352743987
0.3145512003514616,0.0017329434804105638,-0.01168255928913538
0.31331374814150387,-0.0012057279750912401,-0.012365331222669028
0.31391376947717803,-0.0015076851898717645,-0.012039872756427815
0.29677054519470386,0.0020296950380160454,-0.012657389924087476
0.2903254831561546,-0.0003096731106686245,-0.01218130572524555
0.2902081976661055,-0.0016159173579287731,-0.013428681136808436
0.2898456092650331,0.003732661356132698,-0.01141137912385157
0.29904919471378355,0.007917077336820134,-0.00996669950547957
0.2892336142169507,0.0025223249386264733,-0.010786592527061302
0.2944978488535431,0.006822942060049137,-0.01160190945216515
0.3182795334855812,0.003948184694597847,-0.0110060559193028
0.3258085944869128,0.005153935603113161,-0.011210664412185694
0.3188551261429431,0.002224664569446467,-0.010315966323542572
0.3185745415804111,0.001170846541478,-0.010600609207295516
0.3185745415804111,0.003823497032184622,-0.011939648656503722
0.3140678920138619,0.0031542865947521473,-0.011127053653235993
0.3450777344659613,0.00563386232773637,-0.011799792274778525
0.3380165927436863,0.01020118154725844,-0.011989779637291068
0.3057570969274116,0.008238146207920355,-0.012712733633634645
0.32662346795287,0.009925564236686876,-0.012872935237247564
0.32166768798805395,0.007849479104294937,-0.013593498180206798
0.31992579478948496,0.007640568873929554,-0.012792204479738922
0.32235872033477864,0.0007142250250853906,-0.013156819098421327
0.30035998143519393,0.002037921546312926,-0.01313065901783827
0.3087823699668271,0.0035500424951481827,-0.012429472994025142
0.3034839838903608,0.00972448563266595,-0.013148140785468075
0.299716448804608,0.002578223138849177,-0.0135641733758057
0.30776969725822717,0.006359064802155533,-0.013445199703812138
0.3085906531865808,0.007978999733072336,-0.012719023818787565
0.29897270541908927,0.00730866623743297,-0.011996530563603397
0.29897270541908927,0.003942026877378757,-0.012902321512568787
0.30481555034700814,0.005578919420772709,-0.01213054952232686
0.2995324575682047,0.004803995814236613,-0.01086967351511683
0.2995324575682047,0.00048173248399583843,-0.011464738872070992
0.30631389777543727,0.005211865276517071,-0.01237164749972401
0.31603288927417067,0.007226579398247039,-0.011317640794964095
0.31091196443618535,0.008844467089801153,-0.013227030380853393
0.30144870178516164,0.012678979457390036,-0.01405178029647773
0.2962258507766691,0.005695406293786632,-0.014113284456886364
0.3143667996239109,0.0015014951265091244,-0.011170642609362107
0.3194877244618961,0.0036145656622596292,-0.010692141039793877
0.31689902561589656,0.003375491982182227,-0.011428970662359601
0.29614976185057007,0.0020949644919573546,-0.012987197972970974
0.3090930458634067,0.0027220110007743856,-0.011980774890111942
0.31042204438644,0.001520321288520459,-0.011492941448245248
0.3052081109965409,0.002096334110657564,-0.010386054875706652
0.3073879374770872,0.007022845963738293,-0.010560086213227297
0.3141475543887347,0.007554723710303638,-0.011942170435455549
0.2993111657066151,0.005788412095459802,-0.012670219978911296
0.30859361827435394,0.00787788384629725,-0.011874474339598023
0.2968259245799758,0.010026490857792864,-0.0123891257750287
0.29539972067754494,0.007459021080674768,-0.012701268873298666
0.3003025099403301,0.005262654085573996,-0.013039047748631457
0.3003025099403301,0.0028920033295892224,-0.013228148879555061
0.3027663338415744,0.0023521114366658246,-0.011926066857504927
0.2967116567238914,-0.0008755397940111609,-0.012851009043844331
0.2967116567238914,-0.00013172667443152593,-0.011607599217065714
0.30587123696410173,-0.0007479001616564166,-0.01140062648899912
0.31377103531938083,-0.0015742378723618499,-0.012051545890151116
0.3068472826520949,-0.002778015580194951,-0.012275093591865089
0.315822522459122,-0.00231671014562315,-0.011637574578678232
0.31587038184224225,0.005846149598293232,-0.011001215681185391
0.29761827630495574,0.00700322745850131,-0.0112617484979875
0.3164062640693591,0.00822709647088647,-0.011912348099800072
0.3288432456523864,0.013643418628728303,-0.012245838265278872
0.3248765119841126,0.0061572128294579325,-0.011687549069305182
0.3150608159263149,0.00869435572219772,-0.012257139846323895
0.3296450034153239,0.005181043301284798,-0.011333874766518003
0.3199403040400811,0.0061087789318391,-0.012589938316521767
0.2986497533923173,0.004176226682605518,-0.012540294455575413
0.30793771617587334,0.008148528589253709,-0.013163318689313194
0.3074099829016317,0.010695023982840392,-0.013928696038422762
0.3076331421522197,0.010284512879056929,-0.013772019158802632
0.3177976179439839,0.005623976434204759,-0.01366186528141014
0.3171091772313674,0.0027605812347805034,-0.013413093303515573
0.33169336472037636,0.004529091136620619,-0.013144448247885143
0.3318540721587512,0.0037751874026356077,-0.01309696982047932
0.3172698846697422,0.006688785845340945,-0.013296430518139274
0.321095885802906,0.00800451552350266,-0.014087500632710331
0.3065116983138969,0.0011455847234300594,-0.010946237372293176
0.33586352211225773,-0.0005951905195093603,-0.010978154474696187
0.3221595013042644,-0.0016008439467027145,-0.009238140144889587
0.3161879242863495,0.00043458156950581763,-0.01026757587107188
0.3221595013042644,0.0002542428507869617,-0.012079608123671107
0.3062155183857886,-0.001368826856388163,-0.010816126260940738
0.31211231100254916,4.071145280340634e-06,-0.011338083389285648
0.2984663045719745,-0.0009189798672264133,-0.01206433114520755
0.29710650914250775,-0.0005071766029748695,-0.013186498304918044
0.30805518770637685,-0.0015676097196309722,-0.011954355727581287
0.3076814327184647,-0.0008322962617301688,-0.01229171763638536
0.30674325166003025,-0.0011062233107106943,-0.0129009793893944
0.2969163630990517,-0.00044580633873987185,-0.014022063088609276
0.2980502396152251,0.002784775404735498,-0.013592449147371802
0.29653732308241004,0.001918283814571306,-0.013356344092067818
0.3089968030946658,0.0032770402196583867,-0.012881764062075817
0.2970650563566517,0.0014955543955309566,-0.012965739454120918
0.30943697261996594,-0.0004750871620467976,-0.014086733648933645
0.30795989170045013,0.00023235488040189865,-0.01428075761782553
0.30648653701949685,-0.0009078487432026655,-0.014132384843835917
0.3057402019091628,-0.0005811838819204887,-0.013486915639470317
0.3066416901713166,-0.0008929333997950223,-0.014427384871980463
0.3066416901713166,-0.0008134471594543239,-0.014221754454353716
0.3274707365341827,-0.0031561223491688704,-0.013509331842879
0.33722716147935,-0.005163061775403948,-0.013443182000786001
0.3374103464972569,-0.005717352357143727,-0.01163574623342781
0.30699138616456395,-0.004924307228038832,-0.013432030975703606
0.29735428680494097,6.924378622357167e-05,-0.011648451666679402
0.31670888444147316,-0.0006266630728024285,-0.010898647382730227
0.31505651543346674,-0.0020711133468526424,-0.012840892374579617
0.3197998775251264,-0.0010791159962503121,-0.013325808858262771
0.322551729369392,-0.0011042860897148715,-0.01300632507648424
0.32050548198253254,-0.0007615067696376799,-0.013260831330821834
0.31601629178847557,-0.0010127740067202783,-0.014456924695655264
0.3095202791433908,-0.006018121380158511,-0.013339825241545561
0.30738802528165077,-0.006653940793009203,-0.014129714557646151
0.30738802528165077,-0.005058915444343793,-0.013893987645523694
0.30886208856720193,-0.005140435686176191,-0.014081763357500042
0.30828649590984,-0.0061492156029563485,-0.013424990396043437
0.30886208856720193,-0.007624066792441664,-0.011376440647578588
0.30828649590984,-0.0041930816633555905,-0.011292388091988787
0.30881422918408163,-0.0045280634341404126,-0.010998319535314664
0.30881422918408163,-0.004045087790013655,-0.010646521679188569
0.32174040567763085,-0.005428930746203001,-0.010266770683117833
0.3157676975280512,-0.006278278738265697,-0.009619383123071992
0.3115759298858665,-0.00553234562446721,-0.01038967526252507
0.3285104252012577,-0.00804922971370843,-0.012102101987774722
0.3280478264044852,-0.006096304997080612,-0.011893636017904753
0.3081724731964259,-0.005589196502009981,-0.010234631438379388
0.30715671707818765,-0.004766370502568021,-0.012825092903674116
0.30627655039717194,-0.006794728227516074,-0.012625945169817335
0.31415804480527754,-0.005297119567623978,-0.01341315687386761
0.3197908801360352,-0.003775271746933331,-0.012638808113374337
0.3258343113628748,-0.002069993691826266,-0.01276801073416355
0.31103561888001324,-0.007669626243908566,-0.011331961720539364
0.3247279795762836,-0.00953195210783399,-0.01218523377920625
0.3109580438202093,-0.008191542251301042,-0.011126072732716758
0.29594706664826836,-0.008186856123837977,-0.010923255986082323
0.29734083497993546,-0.0091880827266069,-0.01157540518055664
0.29864975339231736,-0.005994894513835369,-0.012166145590535566
0.2967282517864086,-0.00825800124788802,-0.010408872649969435
0.29812202011807565,-0.006516584221611961,-0.01061461146334335
0.29812202011807565,-0.0051399454655148965,-0.009876502952911656
0.2972559850606502,-0.003886841923813667,-0.011601632050592345
0.29759428684383404,-0.0029738397219365525,-0.01170849267827478
0.29771157233388307,-0.002303953401631844,-0.01084959431784265
0.29684553727645757,-0.0068760908250044845,-0.011457397822701913
0.3062991057386855,-0.006861343093098196,-0.012068780533562827
0.29782885782393204,-0.009217557203503578,-0.010655765730540029
0.3037990056204271,-0.009242475386263289,-0.01015542293525286
0.3066616941397579,-0.007870862895149483,-0.010791468167714254
0.3037990056204271,-0.007118333981540909,-0.010832152808110701
0.2972235494898865,-0.009439717555989505,-0.01033343431818668
0.29400982600954656,-0.010689293874522368,-0.010851781897776603
0.30318367990785433,-0.009822260706224615,-0.0077284893363191625
0.309436972619966,-0.010546601345091064,-0.00779267211394599
0.30886137996260404,-0.01039732741711735,-0.010280334381981546
0.31079289894704004,-0.011249097871731398,-0.012695759534988244
0.30327552957170223,-0.008247465821932367,-0.011118082039077801
0.3057274955417922,-0.007504156660453764,-0.009763965849088979
0.3047444497593659,-0.005151774260026975,-0.010670198155269022
0.30339281506175125,-0.0028616459014285636,-0.010448066535114186
0.31577008539492757,-0.0012043903959598878,-0.008787792121657971
0.31565279990487854,-0.0002666421292943615,-0.008330265093075983
0.31606324768907124,-0.003600021611587841,-0.011431867853413376
0.30920307537402886,-0.007038070238994007,-0.010034306354864766
0.31656699150219114,-0.00637997659852027,-0.009974302781087095
0.30920307537402886,-0.004895890580971348,-0.010620456268799853
0.30920307537402886,-0.007772253519837111,-0.010883761774883762
0.31656699150219114,-0.006964325904234913,-0.011404456392260285
0.3090379305008596,-0.007906837032484267,-0.012507713778885928
0.3079743149995011,-0.00925033885776855,-0.011491157843638456
0.30813945987267033,-0.008452842673703442,-0.00906715939634291
0.3107241465742722,-0.007625943106281522,-0.00784559719887167
0.3181359220855548,-0.004872176034331935,-0.008112190514729577
0.30966053107291375,-0.0002894417324068367,-0.007515555958708398
0.3172557554045391,-0.0014669794382391058,-0.006155068888958134
0.30972669440320755,-0.001867833205739906,-0.006914313648695073
0.30970839045603404,0.00015330173614892822,-0.0025413506175955267
0.30970839045603404,-0.002872030640832387,-0.0028890268839849
0.32282028421430276,-0.0020781536824716245,-0.002482123473997675
0.32406077085201407,-0.0013980790649786375,-0.004017797598282432
0.32365032306782143,-0.0016336899701220968,-0.007690607651929436
0.32406077085201407,-0.0018004451324986268,-0.005809358302950468
0.3122012131231768,-0.0035888873596815352,-0.0056133718342395635
0.3114460666642059,-0.004752478365624402,-0.002751463971284787
0.3114460666642059,-0.005501561596788001,-0.005278515554912045
0.3110481966116249,-0.003149070185424219,-0.005392550950426004
0.3110481966116249,-0.003996815270976009,-0.007253807819401229
0.30391700566287433,-0.005138262955998551,-0.006039119672306111
0.3040821505360436,-0.004697956897818353,-0.005999869325822526
0.3090379305008596,-0.006150379251433613,-0.004998971945509461
0.3090379305008596,-0.0060694830190836544,-0.009044098033041936
0.3090379305008596,-0.005060266223796262,-0.008832987883819567
0.3164018466290219,-0.005114633189568872,-0.010397352345307085
0.3114460666642059,-0.005133053442848186,-0.008783720600185608
0.3164018466290219,-0.004024033627492344,-0.006332984040940978
0.3167394338598075,-0.001585993625713965,-0.007571158366309991
0.3167394338598075,-0.0024951226309258496,-0.006973957137291713
0.3088095432504507,-0.005306916446277067,-0.009264268127529876
0.30937551773164523,-0.00595554032793092,-0.010252190537915257
0.30198681222153556,-0.002472450329172257,-0.010483184161481415
0.30937551773164523,-0.0013348066950528955,-0.010978740882820411
0.31750950395871036,-0.0019250444804781986,-0.011769421537075333
0.30635125675126523,-0.0030163502578173613,-0.010671439477355263
0.30396619058909186,-0.00325832209036552,-0.011408038526561179
0.3060615289035999,-0.0025555395480009965,-0.010216769061395303
0.3064139623103738,-0.0019051287815908342,-0.011979770509752742
0.3199572756799924,-0.0008314365781087652,-0.00939194206295493
0.3187770484227458,-0.000222188339361463,-0.011258706780748466
0.31924442003768255,-0.0028396745921205682,-0.010278140589460022
0.3063182435441333,-0.001950674854867306,-0.010051756100817528
0.3165431215801926,-0.001260596046100686,-0.008637256247264156
0.30433886517657704,-0.003415340527966337,-0.008360305128787202
0.3033231090583388,-0.0038369107139172216,-0.010470408732470819
0.3021907411842125,-0.005756104519991346,-0.009776863730529451
0.3033231090583388,-0.0074263254562411405,-0.010085409806770715
0.3021907411842125,-0.005389982640953499,-0.009660314394050594
0.31511248889902527,-0.008199160750945978,-0.010106927118770453
0.3280522608977749,-0.007587601964492192,-0.0088327836472947
0.31714445888287607,-0.003582808314364962,-0.008892108557840141
0.33504915413157504,-0.005562624345148094,-0.010996418640541409
0.33837676097316316,-0.007257194047881744,-0.010850980847880063
0.3242986550030723,-0.0052301765262908525,-0.005566002433709798
0.33688281548709925,-0.007065731064040663,-0.007232558421536923
0.336906804948221,-0.006911207731969882,-0.00597343999134537
0.32647890153567477,-0.007016679604089478,-0.00831163447077235
0.33940507802922404,-0.005714553855044988,-0.007843247564388214
0.33904248962815164,-0.0060914132010966415,-0.008388220151970879
0.33904248962815164,-0.006846700050431556,-0.008986001729894114
0.32506230974498757,-0.008469816879006931,-0.008230290894059099
0.33359967508717353,-0.008095291117267438,-0.008593386514259447
0.32462268916666603,-0.008799133235038907,-0.007115364279964478
0.32069564225405967,-0.00895759165410274,-0.008434541050538393
0.33142327583540443,-0.008651494328304176,-0.008875407983319405
0.33384281766383705,-0.00865964301083083,-0.00822479227701153
0.319327138195374,-0.009274597046496856,-0.00960524816483822
0.3350833043015485,-0.00907007340840605,-0.010395296060026402
0.34056356082839495,-0.009264673487152021,-0.010586268708929652
0.342495079812831,-0.010800514448874012,-0.01138471586788596
0.34396400000049454,-0.0073405747061123135,-0.010182146396585363
0.3292404593736295,-0.009953328624171736,-0.01071199076973682
0.3335622331013051,-0.007049809878155211,-0.010996529427991368
0.3271702138955066,-0.006771625897670164,-0.010530684327691487
0.31249453265176186,-0.006475475030036006,-0.009804917508254858
0.32570129370784306,-0.008166586316544423,-0.01017905286043552
0.3235693481987292,-0.005223212917338239,-0.010937023235230312
0.31154820264045235,-0.008855682046148243,-0.010688926215794042
0.3060389329770963,-0.009110126883895878,-0.00918712119392192
0.30735086902344266,-0.002147601113862283,-0.012401696224240009
0.3226021429245495,-0.002833044393017228,-0.01092513046080437
0.32306742438657804,-0.00577471662702645,-0.009731679174309869
0.31634885021243786,-0.006100065889650806,-0.00908785485586879
0.3060389329770963,-0.006741985242766855,-0.010322647958843835
0.3051374447149424,-0.006225683230463969,-0.011014437615408398
0.3146485667490863,-0.005000961735586041,-0.011577184965418048
0.3050201592248934,-0.005912035474229268,-0.012294220161977417
0.30633209527123983,-0.003284370292913231,-0.012365380571969214
0.3073680241121743,-0.004236832518138143,-0.01169646770455734
0.30694942737510644,-0.0066912591691119915,-0.01139192795345103
0.3073598751592991,-0.0077837161535200036,-0.010858937354399415
0.30752502003246834,-0.0069778095003431035,-0.011093469986429572
0.30716243163139595,-0.006035567634121411,-0.009291180101958122
0.3077563282359315,-0.004443199852195506,-0.010579278548978072
0.3077563282359315,-0.003099010326347685,-0.009552618137141014
0.3217409771329516,-0.0050448172860368444,-0.009842628494154166
0.30789575738641595,-0.004665740458595939,-0.011436320888784476
0.3220302763891264,-0.0030134877142809903,-0.011380943022410458
0.3209870787531344,-0.005108195939672049,-0.011949262270017757
0.3091040998955772,-0.003550348988149081,-0.010917863547175612
0.3220302763891264,-0.0014339721313835808,-0.01095665554094718
0.3209870787531344,-0.003692350562428789,-0.010881682728179395
0.3065479857267703,-0.002859000889865918,-0.010593957376604042
0.32076958481470685,-0.004462713212070777,-0.01136899760432622
0.30718073557856956,-0.005918209304926587,-0.012016324285714424
0.3190315703075766,-0.004655428757968987,-0.01089458607588545
0.3190315703075766,-0.0012042437697415847,-0.012207897260753015
0.3194991752862067,-5.2950079170473664e-05,-0.011080184535546543
0.3134110274472644,-0.0011734188340116018,-0.011689609757702103
0.32483012744813056,-0.0022449542532597257,-0.009323139427454667
0.3118646919740397,-0.003486635204869794,-0.009249486875189186
0.3256893390957782,-0.0036635342253309123,-0.010562230248262935
0.31258195353687324,-0.0057658440610258935,-0.012045519680580815
0.33262674324756125,-0.005799328433919621,-0.011512502270002046
0.3285179709512941,-0.006052264754177366,-0.012040378353639405
0.3222960147756701,-0.006743775953382816,-0.011072346135021864
0.3210876722665088,-0.00020485492158034036,-0.010226900766585133
0.35009784417993955,0.0009241794692152554,-0.008614142208311032
0.35009784417993955,-0.0020697870052292858,-0.007169333351142919
0.33180487338024944,-0.0027685325267236788,-0.005712694617349431
0.33551805059923023,-0.002593338567457028,-0.00805252514657597
0.3347974571020057,-0.0022323986235421745,-0.008649642952518143
0.3346539781733566,-0.001955840721829096,-0.008743159176957
0.3346539781733566,-0.0037444919354037353,-0.0065695886491175266
0.3346539781733566,0.0008976202344346762,-0.006313779439453413
0.34086940625590945,-0.006647947471826191,-0.009420539837551957
0.34086940625590945,-0.006965405843987118,-0.006524784437568458
0.3423595897129437,-0.007799742563984751,-0.006676746782545342
0.339522363519273,-0.00716730901547675,-0.0036434740795749975
0.33998764498130163,-0.007022549024835579,-0.006986596229014762
0.34221779826205345,-0.009070872616710952,-0.0069333068155413135
0.3417731597228974,-0.009366596715053386,-0.00863999725869261
0.3440630217784896,-0.007313219862061408,-0.01082358617706997
0.3340065681860234,-0.003814944301033853,-0.004067124012416231
0.3340065681860234,-0.0009069076448839008,-0.006550694065063362
0.3327579484691959,-0.002962927520550696,-0.008210698158581404
0.3327579484691959,-0.005807610025592927,-0.0051200032330430325
0.3347376875403873,-0.005682267770002542,-0.006815809300991914
0.33514813532458,-0.00247935054819884,-0.00449931475743684
0.33620660772805083,0.0011190031107845193,-0.008068497309804665
0.33457254266721803,-0.0021292220199865476,-0.008163824001613378
0.33592088006763127,-0.0011194549095217938,-0.006399902241185361
0.3364486133418729,-0.0023956105608807297,-0.0107281945201838
0.3325074561607416,0.0016840135725419893,-0.010045369030570211
0.34243050094284,0.0030533575458982177,-0.01160877253520763
0.34243050094284,-8.972362240086798e-05,-0.01278352893124871
0.33168801803667153,-0.0037576369848444932,-0.008855564853325166
0.3302190978490079,-0.0016039632650372846,-0.01090633334845926
0.33334562809337653,-0.007071144882917634,-0.011298790207329835
0.33334562809337653,-0.006171507702873174,-0.010561476559142463
0.3334629135834255,-0.007633801132216333,-0.012178973436491896
0.33534228155528184,-0.010461498013681835,-0.012216328008983564
0.3263783248160894,-0.007117006774344194,-0.011765876835568921
0.3256004369751504,-0.009038479436841367,-0.011467122479818005
0.32756791764292686,-0.009020617836341017,-0.011951098602940585
0.32802622481023974,-0.009191727598170123,-0.013101615310806704
0.32731336916793,-0.008709481572610972,-0.012738559608075574
0.3273612285510503,-0.004563297189034059,-0.01279103055441866
0.32797836542711944,-0.007451232061490655,-0.012445715506377693
0.3559308224328547,-0.005720352780316582,-0.012706199532807971
0.3563709858937309,-0.0020822876198432058,-0.012175152723165425
0.35641884527685114,-0.005075280408906471,-0.011721008122464497
0.35641884527685114,-0.005875037383822176,-0.012717325503081387
0.3526116962214749,-0.0037490242557563043,-0.011793725779730783
0.35265955560459517,-0.005953082442418661,-0.010627609110912699
0.3518077722930008,-0.00490145459179652,-0.01040375800599622
0.3524912757741852,-0.006245065327111666,-0.010737125826077776
0.35372872798414295,-0.006414452927079564,-0.010524214447082698
0.31300767608854485,-0.0014711531407016181,-0.012119458067844096
0.31300767608854485,-0.0030816920128832956,-0.011921652384159251
0.3132389842920079,-0.005651110191450828,-0.011523720709893017
0.328219866476507,-0.004383210555380336,-0.008310056121626545
0.33656117879238623,-0.00288570570796254,-0.010449818266115261
0.33877813399502815,-0.004056242470363598,-0.00991424944663036
0.3730247777302688,-0.005244802560936153,-0.01198259982415164
0.3351997119403341,-0.0012003492641737513,-0.010427667075876527
0.36296958897106124,-0.001002474342942253,-0.012207150563156789
0.34124060827689434,0.003634076291321212,-0.01274381121395542
0.34864680193959297,-0.0021239864857073554,-0.013200127244467973
0.34881194681276223,-0.002606741217672371,-0.012352418558207432
0.34590883436040015,-0.00354247183885781,-0.011981189064509143
0.33477187829535077,-0.0028362134395872596,-0.011245041999861332
0.33477187829535077,-0.0005792174305473916,-0.01035940987362712
0.334467304271697,-0.004288698897705784,-0.012647072316088212
0.3348777520558896,-0.0013101614421277068,-0.013004664731468302
0.3348777520558896,-0.0038165389471285535,-0.011845595261177736
0.3126068464805195,-0.005013315945581164,-0.012863587334780144
0.3213645309403489,-0.008722959677124628,-0.012266573835847951
0.320788938282987,-0.006219752654339687,-0.012336224223318246
0.32214241878128785,-0.005832480405783075,-0.01289450815887104
0.3226304416252844,-0.005374876615277034,-0.012191094835424257
0.31511938718111254,-0.0016240924437006502,-0.011947291340136522
0.3152366726711615,-0.0023722773948685557,-0.012149717093459052
0.31511938718111254,-0.0004793067221204714,-0.012224812110326682
0.3213645309403489,-0.0015103620225065814,-0.008748146146176406
0.32083679766610723,-0.005008817926447225,-0.00903860177465412
0.3139609043819415,-0.006362658880895389,-0.009420049810880392
0.3144886376561831,-0.007870677758578132,-0.009777857219051389
0.31347288153794495,-0.006396086357736008,-0.00804033291202448
0.31347288153794495,-0.007380473486405227,-0.007525172160251415
0.33263533851870436,-0.00910213802604859,-0.008300929600856875
0.33263533851870436,-0.006307569206544412,-0.00840630470736736
0.33130584748152525,-0.0074572275399190265,-0.008755333942108512
0.3302518440919104,-0.0056864995044014046,-0.008616545346281552
0.33014212187134445,-0.007148722785575564,-0.007127634214600628
0.32148842513624815,-0.0044898535534166955,-0.007255278873374737
0.30569995139532774,-0.004407071705927865,-0.00750888375290535
0.3123950082263316,-0.00478380245645983,-0.006602372130518743
0.31296098877194994,-0.00027203162298757076,-0.007617195696852693
0.3112791824805958,-0.0018534736107894462,-0.007861485774880862
0.33028604799941697,-0.000568917769849182,-0.007541792843905614
0.3295366186334557,-0.0035924157238773325,-0.008336098809697509
0.3119353687517563,-0.006196008455480846,-0.00884605494070685
0.32977290715426805,-0.005201817149089014,-0.009444228608735806
0.322131091720464,-0.003344125598365346,-0.008997079082878806
0.3319353760487517,-0.003052196704695415,-0.01071349381590393
0.3444202170148992,-0.001908451506549231,-0.009195872158871613
0.34517411539471643,-0.00399329006260606,-0.009247694374411435
0.3176770408712869,-0.004536492792893982,-0.009340148202896852
0.31720732197446383,-0.0022456543953039677,-0.009554077840292946
0.3167968741902712,-0.0028405190024674972,-0.008802544509137752
0.31720732197446383,-0.0031593661849604764,-0.009351964772743738
0.33600363586880827,-0.006636690351233454,-0.006551135621689854
0.33600363586880827,-0.004105374802741312,-0.008691043542841758
0.33688380254982386,-0.0029809664149004073,-0.006297324397829746
0.3246451232326614,-0.004055982673984522,-0.0070784443562553565
0.3213723567034926,-0.0058191016222522915,-0.00827978907278227
0.3200460820818537,-0.0031371612221496674,-0.008535913685279901
0.33420674652691035,-0.0045387625791902635,-0.009179441827257113
0.32764427381914507,-0.0036445085578673906,-0.008679367173931323
0.3414564438934471,-0.004409033268472861,-0.009979350880658239
0.3346230847155944,-0.005818978610037613,-0.00942600384251897
0.3335822105962039,-0.0034353231181633516,-0.010387292537746836
0.3335822105962039,-0.005005103778115805,-0.009223093414262433
0.329074183252172,-0.0052551620908967735,-0.00935505205697748
0.329191468742221,-0.006367758456666068,-0.010208505350369526
0.32200669219478834,-0.005526274716689048,-0.01170760874875865
0.3359913410918084,-0.005444784928518167,-0.010770496596395686
0.3229601336500904,-0.006491952132253111,-0.010961083470370064
0.3314082821176864,-0.007172500658131029,-0.010662213913910687
0.3201061713701324,-0.007352240839993449,-0.009388694062287565
0.3042424764210868,-0.006350697364953957,-0.010839834836684496
0.31147521601700423,-0.006328630631482099,-0.010141843594292073
0.3132054055773553,-0.007238024951825341,-0.009566712429817655
0.3130528904498943,-0.0072712758348133875,-0.009004277826823483
0.3058082999072765,-0.008330311415454823,-0.008661175734505902
0.31310074983301456,-0.00568810312838998,-0.009728832390440846
0.3116236689134988,-0.004896923628900369,-0.009496717716394503
0.31211169175749537,-0.005968333768634784,-0.008765485050181274
0.3149100893373845,-0.006509988883929278,-0.008350019998253853
0.31033223166925206,-0.006380771065586331,-0.00792803545712397
0.3143742071102677,-0.006939171332637062,-0.005136898675006623
0.32021228236885774,-0.0036747485238524027,-0.003626395150037447
0.31996063919344503,-0.004002678760657952,-0.006076388183463023
0.31673712891226447,-0.004435179486987395,-0.007446885980981491
0.3213772309841323,-0.006159724568149768,-0.006733900907783778
0.3185984698012189,-0.005189907466957226,-0.008324982656854673
0.3118945495815653,-0.00395602789320441,-0.006053323694672848
0.32231477582230944,-0.0027240603491060955,-0.004675818894267348
0.32389424923801574,-0.005286600201280291,-0.00736390071586793
0.3255451668661307,-0.0053210994371582256,-0.007405314561247583
0.32283024018405976,-0.005247983390629999,-0.006726575308881303
0.32199793288616435,-0.007367749215861433,-0.007160549498488895
0.32215491702748145,-0.008182510863583778,-0.006829169922302808
0.3241159453297352,-0.0067706280804688225,-0.005682139693292422
0.32464367860397686,-0.005062773375995328,-0.006180993581017017
0.32558254200079734,-0.003479282886867244,-0.007196006976837764
0.3247361412702799,-0.004308512443556506,-0.008825546872269024
0.32236980828172096,-0.002249417074450957,-0.00790094438988505
0.32645641076796456,-0.002844061442237266,-0.008621322769572259
0.33538085417068575,-0.006583561122370401,-0.008570048749731838
0.3163997339807296,-0.006200971835505013,-0.008791070959535189
0.32517899519399146,-0.004505352253713408,-0.007729671244075598
0.327488493542894,-0.0029994467346244444,-0.009555002786934233
0.32700624044095417,-0.005779959142349607,-0.006266220247235326
